League,Game,StartDate,StartTime,Player,BetLabel,SportsLine_Projection,DK_Line,Outcome1_Label,Outcome1_Odds,Outcome2_Label,Outcome2_Odds,Line2ProjDiff,Outcome1_ImpliedProbability,Outcome2_ImpliedProbability,Bet_Juice,NBA_Stat,BetSuggestion,BetResult,W/L,BetGrade
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,James Harden,Assists + Rebounds,17.700000000000003,18.5,Over,-110,Under,-120,0.7999999999999972,52,55.0,52.0,23.0,Under,Over,L,F
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,James Harden,Points + Rebounds,32.2,33.5,Over,-120,Under,-115,1.2999999999999972,55,53.0,55.0,35.0,Under,Over,L,D
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,James Harden,Points + Assists,35.1,35.5,Over,-120,Under,-115,0.3999999999999986,55,53.0,55.0,42.0,Under,Over,L,F
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Patty Mills,Points + Assists,13.7,15.5,Over,-110,Under,-120,1.8000000000000007,52,55.0,52.0,24.0,Under,Over,L,D
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Patty Mills,Points + Rebounds,13.5,15.5,Over,-105,Under,-130,2.0,51,56.0,51.0,22.0,Under,Over,L,D
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Patty Mills,Assists + Rebounds,4.4,4.5,Over,-130,Under,-105,0.09999999999999964,56,51.0,56.0,4.0,Under,Under,W,F
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Herbert Jones,Points + Assists,11.1,12.5,Over,-125,Under,-105,1.4000000000000004,56,51.0,56.0,16.0,Under,Over,L,D
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Herbert Jones,Assists + Rebounds,5.3,6.5,Over,-115,Under,-120,1.2000000000000002,53,55.0,53.0,7.0,Under,Over,L,D
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Herbert Jones,Points + Rebounds,12.6,15.5,Over,-120,Under,-110,2.9000000000000004,55,52.0,55.0,17.0,Under,Over,L,C
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Brandon Ingram,Points + Assists,25.0,30.5,Over,-105,Under,-125,5.5,51,56.0,51.0,30.0,Under,Under,W,B
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Brandon Ingram,Assists + Rebounds,9.2,10.5,Over,-120,Under,-115,1.3000000000000007,55,53.0,55.0,12.0,Under,Over,L,D
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Brandon Ingram,Points + Rebounds,25.400000000000002,30.5,Over,-120,Under,-110,5.099999999999998,55,52.0,55.0,26.0,Under,Under,W,B
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Jonas Valanciunas,Points + Assists,17.8,20.5,Over,-120,Under,-115,2.6999999999999993,55,53.0,55.0,15.0,Under,Under,W,C
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Jonas Valanciunas,Assists + Rebounds,12.1,14.5,Over,-125,Under,-110,2.4000000000000004,56,52.0,56.0,7.0,Under,Under,W,C
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Jonas Valanciunas,Points + Rebounds,25.9,30.5,Over,-120,Under,-110,4.600000000000001,55,52.0,55.0,18.0,Under,Under,W,B
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Josh Hart,Points + Assists,14.0,18.5,Over,-125,Under,-110,4.5,56,52.0,56.0,16.0,Under,Under,W,B
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Josh Hart,Assists + Rebounds,9.1,12.5,Over,-110,Under,-125,3.4000000000000004,52,56.0,52.0,13.0,Under,Over,L,C
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Josh Hart,Points + Rebounds,16.9,22.5,Over,-115,Under,-115,5.600000000000001,53,53.0,53.0,25.0,Under,Over,L,B
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Kyle Lowry,Points + Assists,20.0,20.5,Over,-125,Under,-110,0.5,56,52.0,56.0,15.0,Under,Under,W,F
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Kyle Lowry,Points + Rebounds,17.2,17.5,Over,-110,Under,-125,0.3000000000000007,52,56.0,52.0,10.0,Under,Under,W,F
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Kyle Lowry,Assists + Rebounds,11.2,11.5,Over,-120,Under,-115,0.3000000000000007,55,53.0,55.0,9.0,Under,Under,W,F
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Jimmy Butler,Points + Rebounds,22.7,27.5,Over,-110,Under,-125,4.800000000000001,52,56.0,52.0,13.0,Under,Under,W,B
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Jimmy Butler,Points + Assists,22.7,26.5,Over,-120,Under,-115,3.8000000000000007,55,53.0,55.0,17.0,Under,Under,W,C
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Jimmy Butler,Assists + Rebounds,10.0,11.5,Over,-115,Under,-120,1.5,53,55.0,53.0,14.0,Under,Over,L,D
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Omer Yurtseven,Assists + Rebounds,14.399999999999999,11.5,Over,-110,Under,-125,2.8999999999999986,52,56.0,52.0,12.0,Over,Over,W,C
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Omer Yurtseven,Points + Rebounds,23.7,20.5,Over,-105,Under,-130,3.1999999999999993,51,56.0,51.0,33.0,Over,Over,W,C
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Omer Yurtseven,Points + Assists,13.899999999999999,12.5,Over,-105,Under,-125,1.3999999999999986,51,56.0,51.0,23.0,Over,Over,W,D
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,P.J. Tucker,Points + Rebounds,11.100000000000001,13.5,Over,-110,Under,-120,2.3999999999999986,52,55.0,52.0,17.0,Under,Over,L,C
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,P.J. Tucker,Points + Assists,7.800000000000001,10.5,Over,-115,Under,-115,2.6999999999999993,53,53.0,53.0,11.0,Under,Over,L,C
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,P.J. Tucker,Assists + Rebounds,6.5,7.5,Over,-105,Under,-130,1.0,51,56.0,51.0,8.0,Under,Over,L,F
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Tyrese Maxey,Points + Assists,18.6,18.5,Over,-120,Under,-110,0.10000000000000142,55,52.0,55.0,17.0,Over,Under,L,F
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Tyrese Maxey,Points + Rebounds,17.3,18.5,Over,-110,Under,-120,1.1999999999999993,52,55.0,52.0,20.0,Under,Over,L,D
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Tyrese Maxey,Assists + Rebounds,6.8999999999999995,6.5,Over,-140,Under,+105,0.39999999999999947,58,49.0,58.0,11.0,Over,Over,W,F
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Tobias Harris,Points + Assists,19.799999999999997,20.5,Over,-125,Under,-105,0.7000000000000028,56,51.0,56.0,25.0,Under,Over,L,F
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Tobias Harris,Points + Rebounds,23.0,24.5,Over,-115,Under,-120,1.5,53,55.0,53.0,30.0,Under,Over,L,D
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Tobias Harris,Assists + Rebounds,10.0,10.5,Over,+100,Under,-135,0.5,50,57.0,50.0,11.0,Under,Over,L,F
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Seth Curry,Assists + Rebounds,5.8,7.5,Over,+105,Under,-145,1.7000000000000002,49,59.0,49.0,10.0,Under,Over,L,D
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Seth Curry,Points + Rebounds,15.7,17.5,Over,-115,Under,-120,1.8000000000000007,53,55.0,53.0,26.0,Under,Over,L,D
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Seth Curry,Points + Assists,16.5,18.5,Over,-105,Under,-125,2.0,51,56.0,51.0,26.0,Under,Over,L,D
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Joel Embiid,Assists + Rebounds,13.8,14.5,Over,+100,Under,-135,0.6999999999999993,50,57.0,50.0,15.0,Under,Over,L,F
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Joel Embiid,Points + Assists,29.5,31.5,Over,-110,Under,-125,2.0,52,56.0,52.0,35.0,Under,Over,L,D
NBA,PHI 76ers @ MIA Heat,"Sat, Jan 15",08:10 PM,Joel Embiid,Points + Rebounds,35.5,37.5,Over,-120,Under,-110,2.0,55,52.0,55.0,44.0,Under,Over,L,D
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Josh Giddey,Assists + Rebounds,12.4,13.5,Over,-135,Under,+100,1.0999999999999996,57,50.0,57.0,13.0,Under,Under,W,D
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Josh Giddey,Points + Rebounds,17.4,20.5,Over,-125,Under,-110,3.1000000000000014,56,52.0,56.0,21.0,Under,Over,L,C
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Josh Giddey,Points + Assists,16.8,20.5,Over,-125,Under,-105,3.6999999999999993,56,51.0,56.0,14.0,Under,Under,W,C
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Shai Gilgeous-Alexander,Points + Rebounds,23.599999999999998,28.5,Over,-110,Under,-125,4.900000000000002,52,56.0,52.0,25.0,Under,Under,W,B
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Shai Gilgeous-Alexander,Assists + Rebounds,8.8,10.5,Over,-115,Under,-115,1.6999999999999993,53,53.0,53.0,11.0,Under,Over,L,D
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Shai Gilgeous-Alexander,Points + Assists,24.0,28.5,Over,-120,Under,-115,4.5,55,53.0,55.0,28.0,Under,Under,W,B
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Jeremiah Robinson-Earl,Assists + Rebounds,5.5,6.5,Over,-130,Under,-105,1.0,56,51.0,56.0,11.0,Under,Over,L,F
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Jeremiah Robinson-Earl,Points + Assists,7.7,9.5,Over,-110,Under,-125,1.7999999999999998,52,56.0,52.0,4.0,Under,Under,W,D
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Jeremiah Robinson-Earl,Points + Rebounds,11.600000000000001,13.5,Over,-115,Under,-115,1.8999999999999986,53,53.0,53.0,15.0,Under,Over,L,D
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Darius Garland,Assists + Rebounds,9.8,12.5,Over,-110,Under,-125,2.6999999999999993,52,56.0,52.0,23.0,Under,Over,L,C
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Darius Garland,Points + Assists,25.700000000000003,27.5,Over,-130,Under,-105,1.7999999999999972,56,51.0,56.0,45.0,Under,Over,L,D
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Darius Garland,Points + Rebounds,21.7,22.5,Over,-125,Under,-110,0.8000000000000007,56,52.0,56.0,32.0,Under,Over,L,F
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Evan Mobley,Assists + Rebounds,10.8,11.5,Over,-125,Under,-105,0.6999999999999993,56,51.0,56.0,6.0,Under,Under,W,F
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Evan Mobley,Points + Assists,18.3,18.5,Over,-125,Under,-110,0.1999999999999993,56,52.0,56.0,21.0,Under,Over,L,F
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Evan Mobley,Points + Rebounds,23.5,24.5,Over,-110,Under,-120,1.0,52,55.0,52.0,25.0,Under,Over,L,F
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Jarrett Allen,Points + Assists,13.9,18.5,Over,-130,Under,-105,4.6,56,51.0,56.0,14.0,Under,Under,W,B
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Jarrett Allen,Points + Rebounds,21.700000000000003,28.5,Over,-115,Under,-120,6.799999999999997,53,55.0,53.0,26.0,Under,Under,W,A
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Jarrett Allen,Assists + Rebounds,11.0,13.5,Over,+100,Under,-135,2.5,50,57.0,50.0,14.0,Under,Over,L,C
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Lauri Markkanen,Points + Rebounds,19.1,19.5,Over,-110,Under,-125,0.3999999999999986,52,56.0,52.0,17.0,Under,Under,W,F
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Lauri Markkanen,Points + Assists,14.6,15.5,Over,-105,Under,-125,0.9000000000000004,51,56.0,51.0,13.0,Under,Under,W,F
NBA,CLE Cavaliers @ OKC Thunder,"Sat, Jan 15",08:10 PM,Lauri Markkanen,Assists + Rebounds,7.300000000000001,7.5,Over,-130,Under,-105,0.1999999999999993,56,51.0,56.0,6.0,Under,Under,W,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Jayson Tatum,Points + Rebounds,32.6,33.5,Over,-120,Under,-115,0.8999999999999986,55,53.0,55.0,35.0,Under,Over,L,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Jayson Tatum,Assists + Rebounds,11.7,11.5,Over,-125,Under,-110,0.1999999999999993,56,52.0,56.0,16.0,Over,Over,W,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Jayson Tatum,Points + Assists,28.5,29.5,Over,-125,Under,-110,1.0,56,52.0,56.0,27.0,Under,Under,W,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Jaylen Brown,Points + Rebounds,30.0,30.5,Over,-115,Under,-115,0.5,53,53.0,53.0,26.0,Under,Under,W,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Jaylen Brown,Assists + Rebounds,9.2,9.5,Over,-120,Under,-115,0.3000000000000007,55,53.0,55.0,11.0,Under,Over,L,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Jaylen Brown,Points + Assists,26.400000000000002,27.5,Over,-120,Under,-110,1.0999999999999979,55,52.0,55.0,23.0,Under,Under,W,D
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,DeMar DeRozan,Points + Rebounds,32.1,31.5,Over,-110,Under,-125,0.6000000000000014,52,56.0,52.0,31.0,Over,Under,L,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,DeMar DeRozan,Points + Assists,33.1,31.5,Over,-125,Under,-110,1.6000000000000014,56,52.0,56.0,30.0,Over,Under,L,D
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,DeMar DeRozan,Assists + Rebounds,11.8,10.5,Over,-110,Under,-120,1.3000000000000007,52,55.0,52.0,15.0,Over,Over,W,D
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Nikola Vucevic,Assists + Rebounds,15.0,14.5,Over,-125,Under,-110,0.5,56,52.0,56.0,12.0,Over,Under,L,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Nikola Vucevic,Points + Rebounds,32.3,29.5,Over,-105,Under,-130,2.799999999999997,51,56.0,51.0,33.0,Over,Over,W,C
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Nikola Vucevic,Points + Assists,24.3,21.5,Over,-120,Under,-115,2.8000000000000007,55,53.0,55.0,33.0,Over,Over,W,C
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Coby White,Points + Assists,18.7,19.5,Over,-115,Under,-115,0.8000000000000007,53,53.0,53.0,24.0,Under,Over,L,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Coby White,Assists + Rebounds,6.6,6.5,Over,-155,Under,+115,0.09999999999999964,61,47.0,61.0,8.0,Over,Over,W,F
NBA,CHI Bulls @ BOS Celtics,"Sat, Jan 15",08:40 PM,Coby White,Points + Rebounds,19.1,19.5,Over,-110,Under,-120,0.3999999999999986,52,55.0,52.0,22.0,Under,Over,L,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Nicolas Batum,Points + Rebounds,14.600000000000001,11.5,Over,-105,Under,-125,3.1000000000000014,51,56.0,51.0,20.0,Over,Over,W,C
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Nicolas Batum,Assists + Rebounds,7.9,5.5,Over,-150,Under,+110,2.4000000000000004,60,48.0,60.0,8.0,Over,Over,W,C
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Nicolas Batum,Points + Assists,12.100000000000001,8.5,Over,-115,Under,-120,3.6000000000000014,53,55.0,53.0,14.0,Over,Over,W,C
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Reggie Jackson,Points + Rebounds,20.6,20.5,Over,-110,Under,-120,0.10000000000000142,52,55.0,52.0,9.0,Over,Under,L,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Reggie Jackson,Points + Assists,21.8,20.5,Over,-115,Under,-115,1.3000000000000007,53,53.0,53.0,11.0,Over,Under,L,D
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Reggie Jackson,Assists + Rebounds,7.8,7.5,Over,-105,Under,-130,0.2999999999999998,51,56.0,51.0,6.0,Over,Under,L,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Ivica Zubac,Assists + Rebounds,8.0,8.5,Over,-110,Under,-125,0.5,52,56.0,52.0,11.0,Under,Over,L,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Ivica Zubac,Points + Rebounds,15.399999999999999,14.5,Over,-130,Under,-105,0.8999999999999986,56,51.0,56.0,15.0,Over,Over,W,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Ivica Zubac,Points + Assists,9.799999999999999,8.5,Over,-115,Under,-115,1.299999999999999,53,53.0,53.0,8.0,Over,Under,L,D
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Doug McDermott,Assists + Rebounds,3.6,3.5,Over,-140,Under,+105,0.10000000000000009,58,49.0,58.0,1.0,Over,Under,L,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Doug McDermott,Points + Assists,11.7,11.5,Over,-125,Under,-105,0.1999999999999993,56,51.0,56.0,5.0,Over,Under,L,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Doug McDermott,Points + Rebounds,13.1,13.5,Over,-110,Under,-120,0.40000000000000036,52,55.0,52.0,4.0,Under,Under,W,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Dejounte Murray,Assists + Rebounds,14.8,17.5,Over,-105,Under,-130,2.6999999999999993,51,56.0,51.0,16.0,Under,Under,W,C
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Dejounte Murray,Points + Rebounds,24.0,29.5,Over,-105,Under,-130,5.5,51,56.0,51.0,25.0,Under,Under,W,B
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Dejounte Murray,Points + Assists,23.8,29.5,Over,-110,Under,-125,5.699999999999999,52,56.0,52.0,27.0,Under,Under,W,B
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Keldon Johnson,Points + Assists,16.1,15.5,Over,-125,Under,-110,0.6000000000000014,56,52.0,56.0,18.0,Over,Over,W,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Keldon Johnson,Assists + Rebounds,8.0,7.5,Over,-135,Under,+100,0.5,57,50.0,57.0,7.0,Over,Under,L,F
NBA,LA Clippers @ SA Spurs,"Sat, Jan 15",08:40 PM,Keldon Johnson,Points + Rebounds,20.7,20.5,Over,-120,Under,-115,0.1999999999999993,55,53.0,55.0,23.0,Over,Over,W,F
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,LeBron James,Assists + Rebounds,14.600000000000001,15.5,Over,-120,Under,-110,0.8999999999999986,55,52.0,55.0,11.0,Under,Under,W,F
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,LeBron James,Points + Assists,33.1,37.5,Over,-110,Under,-120,4.399999999999999,52,55.0,52.0,27.0,Under,Under,W,B
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,LeBron James,Points + Rebounds,33.3,38.5,Over,-125,Under,-110,5.200000000000003,56,52.0,56.0,34.0,Under,Under,W,B
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Russell Westbrook,Assists + Rebounds,16.2,17.5,Over,-105,Under,-130,1.3000000000000007,51,56.0,51.0,8.0,Under,Under,W,D
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Russell Westbrook,Points + Assists,25.3,26.5,Over,-120,Under,-115,1.1999999999999993,55,53.0,55.0,22.0,Under,Under,W,D
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Russell Westbrook,Points + Rebounds,25.9,26.5,Over,-115,Under,-115,0.6000000000000014,53,53.0,53.0,24.0,Under,Under,W,F
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Malik Monk,Points + Assists,13.5,20.5,Over,-105,Under,-125,7.0,51,56.0,51.0,10.0,Under,Under,W,A
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Malik Monk,Points + Rebounds,14.2,21.5,Over,-110,Under,-125,7.300000000000001,52,56.0,52.0,8.0,Under,Under,W,A
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Malik Monk,Assists + Rebounds,4.7,6.5,Over,-130,Under,-105,1.7999999999999998,56,51.0,56.0,10.0,Under,Over,L,D
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Avery Bradley,Points + Rebounds,9.3,10.5,Over,-135,Under,+100,1.1999999999999993,57,50.0,57.0,4.0,Under,Under,W,D
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Avery Bradley,Assists + Rebounds,3.5,3.5,Over,-160,Under,+115,0.0,62,47.0,62.0,2.0,Push,Under,L,F
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Avery Bradley,Points + Assists,8.2,9.5,Over,-105,Under,-130,1.3000000000000007,51,56.0,51.0,4.0,Under,Under,W,D
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Aaron Gordon,Assists + Rebounds,7.9,8.5,Over,-110,Under,-120,0.5999999999999996,52,55.0,52.0,7.0,Under,Under,W,F
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Aaron Gordon,Points + Rebounds,18.1,20.5,Over,-110,Under,-120,2.3999999999999986,52,55.0,52.0,14.0,Under,Under,W,C
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Aaron Gordon,Points + Assists,15.2,16.5,Over,-120,Under,-115,1.3000000000000007,55,53.0,55.0,15.0,Under,Under,W,D
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Nikola Jokic,Assists + Rebounds,18.6,21.5,Over,-120,Under,-115,2.8999999999999986,55,53.0,55.0,25.0,Under,Over,L,C
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Nikola Jokic,Points + Rebounds,36.2,40.5,Over,-125,Under,-110,4.299999999999997,56,52.0,56.0,29.0,Under,Under,W,B
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Nikola Jokic,Points + Assists,32.0,35.5,Over,-115,Under,-115,3.5,53,53.0,53.0,30.0,Under,Under,W,C
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Jeff Green,Points + Assists,12.100000000000001,12.5,Over,-125,Under,-105,0.3999999999999986,56,51.0,56.0,30.0,Under,Over,L,F
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Jeff Green,Assists + Rebounds,4.7,4.5,Over,-125,Under,-110,0.20000000000000018,56,52.0,56.0,7.0,Over,Over,W,F
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Jeff Green,Points + Rebounds,14.200000000000001,15.5,Over,-110,Under,-120,1.299999999999999,52,55.0,52.0,29.0,Under,Over,L,D
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Will Barton,Points + Rebounds,17.0,19.5,Over,-125,Under,-105,2.5,56,51.0,56.0,15.0,Under,Under,W,C
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Will Barton,Assists + Rebounds,7.4,8.5,Over,-130,Under,-105,1.0999999999999996,56,51.0,56.0,4.0,Under,Under,W,D
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Will Barton,Points + Assists,15.799999999999999,19.5,Over,-115,Under,-120,3.700000000000001,53,55.0,53.0,13.0,Under,Under,W,C
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Monte Morris,Assists + Rebounds,5.800000000000001,6.5,Over,-145,Under,+110,0.6999999999999993,59,48.0,59.0,1.0,Under,Under,W,F
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Monte Morris,Points + Rebounds,13.2,15.5,Over,-105,Under,-130,2.3000000000000007,51,56.0,51.0,10.0,Under,Under,W,C
NBA,LA Lakers @ DEN Nuggets,"Sat, Jan 15",09:10 PM,Monte Morris,Points + Assists,14.6,16.5,Over,-115,Under,-120,1.9000000000000004,53,55.0,53.0,11.0,Under,Under,W,D
NBA,ORL Magic @ DAL Mavericks,"Sat, Jan 15",09:40 PM,Cole Anthony,Points + Assists,19.6,23.5,Over,-115,Under,-120,3.8999999999999986,53,55.0,53.0,15.0,Under,Under,W,C
NBA,ORL Magic @ DAL Mavericks,"Sat, Jan 15",09:40 PM,Cole Anthony,Assists + Rebounds,10.4,11.5,Over,-130,Under,-105,1.0999999999999996,56,51.0,56.0,7.0,Under,Under,W,D
NBA,ORL Magic @ DAL Mavericks,"Sat, Jan 15",09:40 PM,Cole Anthony,Points + Rebounds,20.6,24.5,Over,-110,Under,-125,3.8999999999999986,52,56.0,52.0,16.0,Under,Under,W,C
NBA,ORL Magic @ DAL Mavericks,"Sat, Jan 15",09:40 PM,Gary Harris,Points + Rebounds,12.700000000000001,15.5,Over,-125,Under,-110,2.799999999999999,56,52.0,56.0,8.0,Under,Under,W,C
